ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,bgg_id,name,year,game_type,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_time,max_time,category,mechanic,family,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,sim_family
12333,Twilight Struggle,2005,13,8.28,8.116,42966,/boardgame/12333/twilight-struggle,https://cf.geekdo-images.com/pNCiUUphnoeWOYfsWq0kng__micro/img/ZlfJiIATIt5MY7xWSMzFmdygaa0=/fit-in/64x64/filters:strip_icc()/pic3530661.jpg,27708,25021,62219,177590,111799,182028,12333,Twilight Struggle,2005.0,"War Game,Strategy Game","GMT Games,Asterion Press,Bard Centrum Gier,Chrononauts Games,Devir,DiceTree Games,GaGa Games,MINDOK,PHALANX,Pixie Games,Udo Grebe Gamedesign,Wargames Club Publishing",2.0,2.0,2.0,2.0,2.0,2.0,13.0,120.0,180.0,"Modern Warfare,Political,Wargame","Action/Event,Advantage Token,Area Majority / Influence,Campaign / Battle Card Driven,Dice Rolling,Events,Hand Management,Simulation,Simultaneous Action Selection,Sudden Death Ending,Tug of War","Components: Map (Global Scale),Components: Multi-Use Cards,Country: Soviet Union,Country: USA,Digital Implementations: Google Play,Digital Implementations: Steam,Game: Twilight Struggle,History: Cold War,Players: Two Player Only Games,Players: Wargames with Rules Supporting Only Two Players,Region: The World,Series: Twilight Struggle,Theme: Nuclear option",14.0,46679.0,8.25423,1.58329,8.08142,3.6015,Components
169786,Scythe,2016,14,8.22,8.063,64229,/boardgame/169786/scythe,https://cf.geekdo-images.com/7k_nOxpO9OGIjhLq2BUZdA__micro/img/ETplc22GdhlN5u0mppcDxSP8LVk=/fit-in/64x64/filters:strip_icc()/pic3163924.jpg,316554,167791,170216,237182,183394,162886,169786,Scythe,2016.0,Strategy Game,"Stonemaier Games,Albi,Angry Lion Games,Arclight Games,CrowD Games,Delta Vision Publishing,Feuerland Spiele,Fire on Board Jogos,Galápagos Jogos,Geekach Games,Ghenos Games,Korea Boardgames Co., Ltd.,Ludofy Creative,Maldito Games,Matagot,Morning,PHALANX,Playfun Games,Surfin' Meeple China",1.0,5.0,1.0,5.0,4.0,4.0,14.0,90.0,115.0,"Economic,Fighting,Science Fiction,Territory Building","Card Play Conflict Resolution,Contracts,End Game Bonuses,Force Commitment,Grid Movement,Hexagon Grid,King of the Hill,Movement Points,Solo / Solitaire Game,Take That,Tech Trees / Tech Tracks,Variable Player Powers,Variable Set-up,Victory Points as a Resource,Zone of Control","Category: Dized Tutorial,Components: Control Boards,Components: Map (Continental / National scale),Components: Meeples (Black),Components: Meeples (Blue),Components: Meeples (Red),Components: Meeples (Yellow),Components: Miniatures,Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Digital Implementations: Steam,Digital Implementations: TableTop Simulator Mod (TTS),Digital Implementations: Tabletopia,Game: Scythe,Mechanism: 4X,Mechanism: Tableau Building,Misc: Made by Panda,Misc: Watch It Played How To Videos,Organizations: Automa Factory,Players: Games with Solitaire Rules,Theme: Alternate History,Theme: Dieselpunk,Theme: Mech Warfare",16.0,76776.0,8.17014,1.44244,8.01875,3.4369,Category
84876,The Castles of Burgundy,2011,15,8.13,8.007,50374,/boardgame/84876/castles-burgundy,https://cf.geekdo-images.com/5CFwjd8zTcGYVUnkXh04hw__micro/img/N1VrEUaW6bmwnqbZfi2nRScwGxM=/fit-in/64x64/filters:strip_icc()/pic1176894.jpg,126163,102794,193738,177736,124361,216132,84876,The Castles of Burgundy,2011.0,Strategy Game,"alea,Ravensburger,Broadway Toys LTD,Giochi Uniti,Grow Jogos e Brinquedos,Hobby World,Maldito Games,Rebel Sp. z o.o.",2.0,4.0,2.0,4.0,2.0,2.0,12.0,30.0,90.0,"Dice,Medieval,Territory Building","Dice Rolling,End Game Bonuses,Grid Coverage,Hexagon Grid,Pattern Building,Tile Placement,Turn Order: Stat-Based,Variable Set-up,Worker Placement with Dice Workers","Components: Hexagonal Tiles,Country: France,Digital Implementations: Board Game Arena,Digital Implementations: Boiteajeux,Digital Implementations: Steam,Digital Implementations: Yucata,Game: The Castles of Burgundy,Mechanism: Tableau Building,Players: Games with expansions that add solo play,Region: Burgundy (France),Series: Alea Big Box",17.0,57905.0,8.12884,1.24092,8.00541,2.991,Components
173346,7 Wonders Duel,2015,16,8.11,7.982,68942,/boardgame/173346/7-wonders-duel,https://cf.geekdo-images.com/WzNs1mA_o22ZWTR8fkLP2g__micro/img/xh3isprMbt_FCg9vs3w_ifv-JXY=/fit-in/64x64/filters:strip_icc()/pic3376065.jpg,262712,271324,266192,163412,230802,293014,173346,7 Wonders Duel,2015.0,Strategy Game,"Repos Production,ADC Blackfire Entertainment,Asmodee China,Asmodee Italia,Asterion Press,Galápagos Jogos,Gém Klub Kft.,Hobby Japan,KADABRA,Kaissa Chess & Games,Korea Boardgames Co., Ltd.,Lautapelit.fi,Lifestyle Boardgames Ltd,Ludicus,Ponva d.o.o.,Pridemage Games,Rebel Sp. z o.o.,Siam Board Games,Sombreros Production,Ігромаг",2.0,2.0,2.0,2.0,2.0,2.0,10.0,30.0,30.0,"Ancient,Card Game,City Building,Civilization,Economic","End Game Bonuses,Income,Layering,Market,Modular Board,Multi-Use Cards,Once-Per-Game Abilities,Open Drafting,Set Collection,Sudden Death Ending,Tags,Tech Trees / Tech Tracks,Tug of War,Variable Player Powers,Variable Set-up,Victory Points as a Resource","Ancient: Babylon,Ancient: Egypt,Ancient: Greece,Constructions: Pyramids,Digital Implementations: Board Game Arena,Game: 7 Wonders,Game: 7 Wonders Duel,Mechanism: Tableau Building,Players: Games with expansions that add solo play,Players: Two Player Only Games,Versions & Editions: Two-Player Versions of More-Player Games",18.0,85149.0,8.09927,1.1903,7.97589,2.2261,Ancient
167355,Nemesis,2018,17,8.39,7.979,17441,/boardgame/167355/nemesis,https://cf.geekdo-images.com/tAqLpWxQ0Oo3GaPP3MER1g__micro/img/tivhH093LwCowK-_S7bVF_xha34=/fit-in/64x64/filters:strip_icc()/pic5073276.jpg,310100,340466,253344,285967,187645,233078,167355,Nemesis,2018.0,Thematic,"Awaken Realms,Rebel Sp. z o.o.,Arclight Games,Asmodee China,Cranio Creations,Delta Vision Publishing,Funforge,Galápagos Jogos,Geekach Games,Hobby World,Korea Boardgames Co., Ltd.,MINDOK,Rebel Studio",1.0,5.0,1.0,5.0,4.0,5.0,12.0,90.0,180.0,"Adventure,Horror,Miniatures,Science Fiction","Campaign / Battle Card Driven,Cooperative Game,Dice Rolling,Hand Management,Hidden Roles,Modular Board,Player Elimination,Semi-Cooperative Game,Solo / Solitaire Game,Team-Based Game,Traitor Game,Variable Player Powers","Category: Dungeon Crawler,Components: Dice with Icons,Components: Miniatures,Components: Polyhedral (not D6) dice,Creatures: Aliens / Extraterrestrials,Crowdfunding: Kickstarter,Crowdfunding: Modian,Game: Nemesis,Misc: Eastar Game Manufacturing,Players: Games with Solitaire Rules",19.0,26400.0,8.30235,1.51118,7.9708,3.4307,Category
120677,Terra Mystica,2012,18,8.12,7.967,41694,/boardgame/120677/terra-mystica,https://cf.geekdo-images.com/bre12I1YiXkZr7elvriz4A__micro/img/SAwaBrDhHbGuq6dFY-ok95qFMcU=/fit-in/64x64/filters:strip_icc()/pic5375624.jpg,193738,31260,144733,220308,122515,182028,120677,Terra Mystica,2012.0,Strategy Game,"Feuerland Spiele,Bard Centrum Gier,Capstone Games,Cranio Creations,Devir,Filosofia Éditions,FunBox Jogos,Gém Klub Kft.,HomoLudicus,Mandala Jogos,MINDOK,Swan Panasia Co., Ltd.,White Goblin Games,Z-Man Games,Zvezda,テンデイズゲームズ(TendaysGames)",2.0,5.0,2.0,5.0,4.0,4.0,12.0,60.0,150.0,"Civilization,Economic,Fantasy,Territory Building","End Game Bonuses,Hexagon Grid,Income,Increase Value of Unchosen Resources,Network and Route Building,Tech Trees / Tech Tracks,Turn Order: Pass Order,Variable Player Powers,Variable Set-up,Victory Points as a Resource","Category: Combinatorial,Components: Control Boards,Components: Map (Continental / National scale),Components: Wooden pieces & boards,Digital Implementations: Board Game Arena,Digital Implementations: Google Play,Digital Implementations: Steam,Digital Implementations: Tabletopia,Digital Implementations: Yucata,Mechanism: Tableau Building,Game: Terra Mystica",26.0,45854.0,8.08314,1.47214,7.92138,3.9737,Category
124361,Concordia,2013,19,8.12,7.966,31337,/boardgame/124361/concordia,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__micro/img/FQyxREkHBn7yTbGmBg7c44eLgaM=/fit-in/64x64/filters:strip_icc()/pic3453267.jpg,122515,73439,193738,35677,126163,84876,124361,Concordia,2013.0,Strategy Game,"PD-Verlag,999 Games,Cranio Creations,CrowD Games,Ediciones MasQueOca,Egmont Polska,Gém Klub Kft.,Heidelberger Spieleverlag,Korea Boardgames Co., Ltd.,Lex Games,New Games Order, LLC,Playfun Games,Rio Grande Games,Ystari Games",2.0,5.0,2.0,5.0,4.0,4.0,13.0,100.0,100.0,"Ancient,Economic,Nautical","Action Retrieval,Advantage Token,Auction: Dutch,Deck, Bag, and Pool Building,End Game Bonuses,Hand Management,Hidden Victory Points,Movement Points,Open Drafting,Point to Point Movement,Set Collection,Variable Set-up","Ancient: Rome,Components: Map (Continental / National scale),Digital Implementations: Boiteajeux,Digital Implementations: Steam,Game: Concordia,Players: Games with expansions that add solo play,Region: Mediterranean Sea",22.0,37424.0,8.10315,1.19714,7.95435,2.9973,Ancient
28720,Brass: Lancashire,2007,20,8.18,7.964,20861,/boardgame/28720/brass-lancashire,https://cf.geekdo-images.com/0BsjJY9MTlx9DRrlkeE69w__micro/img/LzaNnOD21eoa3KYNXJ2kCrZZabM=/fit-in/64x64/filters:strip_icc()/pic5482020.jpg,122515,43015,175914,62219,124361,256730,28720,Brass: Lancashire,2007.0,Strategy Game,"Roxley,Warfrog Games,Arclight Games,BoardM Factory,Conclave Editora,CrowD Games,Eagle-Gryphon Games,FRED Distribution, Inc.,Funforge,Ghenos Games,Giant Roc,Maldito Games,Pegasus Spiele,PHALANX,Rebel Sp. z o.o.,Wargames Club Publishing,White Goblin Games",2.0,4.0,2.0,4.0,4.0,4.0,14.0,60.0,120.0,"Economic,Industry / Manufacturing,Post-Napoleonic,Transportation","Hand Management,Income,Loans,Market,Network and Route Building,Tech Trees / Tech Tracks,Turn Order: Stat-Based","Cities: Manchester (England, UK),Components: Map (Continental / National scale),Country: England,Crowdfunding: Spieleschmiede,Digital Implementations: Steam,Game: Brass,History: Industrial Revolution,Theme: Canals",20.0,23534.0,8.18924,1.37324,7.96575,3.8583,Cities
177736,A Feast for Odin,2016,21,8.2,7.947,19927,/boardgame/177736/feast-odin,https://cf.geekdo-images.com/s9oGMCo1fcfV4Dk3EnqLZw__micro/img/JCrcuFDrjVQ64uLbqpH-Pmg6XsU=/fit-in/64x64/filters:strip_icc()/pic3146943.png,102794,193738,317985,229853,216132,126163,177736,A Feast for Odin,2016.0,Strategy Game,"Feuerland Spiele,Cranio Creations,Devir,Filosofia Éditions,Game Harbor,Hobby World,Korea Boardgames Co., Ltd.,Lacerta,Maldito Games,Mandala Jogos,Rebel Sp. z o.o.,Super Meeple,TLAMA games,White Goblin Games,Z-Man Games,テンデイズゲームズ(TendaysGames)",1.0,4.0,1.0,4.0,3.0,3.0,12.0,30.0,120.0,"Economic,Farming,Industry / Manufacturing,Medieval,Puzzle","Automatic Resource Growth,Dice Rolling,Grid Coverage,Income,Push Your Luck,Solo / Solitaire Game,Tile Placement,Turn Order: Pass Order,Worker Placement","Components: Polyominoes,Components: Wooden pieces & boards,Country: Iceland,Digital Implementations: Board Game Arena,Game: A Feast for Odin,Mechanism: Tableau Building,Players: Games with Solitaire Rules,Series: Harvest (Uwe Rosenberg),Theme: Food / Cooking,Theme: Vikings",23.0,25505.0,8.17666,1.36361,7.94492,3.8559,Components
316554,Dune: Imperium,2020,22,8.32,7.944,14395,/boardgame/316554/dune-imperium,https://cf.geekdo-images.com/PhjygpWSo-0labGrPBMyyg__micro/img/mfU7-dEFnVyXJrF-BWAO0buexao=/fit-in/64x64/filters:strip_icc()/pic5666597.jpg,169786,167791,341169,183394,162886,224517,316554,Dune: Imperium,2020.0,Strategy Game,"Dire Wolf,Arclight Games,Asmodee,Asmodee Italia,Galápagos Jogos,Geekach Games,Lavka Games,Lucky Duck Games,Reflexshop,REXhry,sternenschimmermeer,YingDi (旅法师营地)",1.0,4.0,1.0,4.0,3.0,4.0,14.0,60.0,120.0,"Movies / TV / Radio theme,Novel-based,Political,Science Fiction","Card Play Conflict Resolution,Deck, Bag, and Pool Building,Delayed Purchase,Force Commitment,Increase Value of Unchosen Resources,Multi-Use Cards,Open Drafting,Solo / Solitaire Game,Tags,Take That,Turn Order: Progressive,Variable Player Powers,Worker Placement","Books: Dune,Game: Dune: Imperium,Misc: LongPack Games,Misc: Watch It Played How To Videos,Players: Games with Solitaire Rules",8.0,34653.0,8.401,1.27139,8.17435,3.0228,Books
266192,Wingspan,2019,23,8.1,7.941,55347,/boardgame/266192/wingspan,https://cf.geekdo-images.com/yLZJCVLlIx4c7eJEWUNJ7w__micro/img/5ZaRePVhfelfofF7T_OC1e0gUCw=/fit-in/64x64/filters:strip_icc()/pic4458123.jpg,266524,312484,281259,230802,244521,173346,266192,Wingspan,2019.0,"Strategy Game,Family Game","Stonemaier Games,999 Games,Angry Lion Games,Arclight Games,Bluebird Games,Brain Games,Delta Vision Publishing,Divercentro,Feuerland Spiele,Ghenos Games,Green Elephant Games,Kaissa Chess & Games,Korea Boardgames Co., Ltd.,Lautapelit.fi,Lavka Games,Ludofy Creative,Maldito Games,Matagot,MINDOK,MIPL,NeoTroy Games,Rebel Sp. z o.o.,Regatul Jocurilor,Siam Board Games,Surfin' Meeple China,Ігромаг",1.0,5.0,1.0,4.0,3.0,3.0,10.0,40.0,70.0,"Animals,Card Game,Educational","Contracts,Dice Rolling,End Game Bonuses,Hand Management,Once-Per-Game Abilities,Open Drafting,Set Collection,Solo / Solitaire Game,Turn Order: Progressive","Animals: Birds,Animals: Crows / Ravens / Magpies,Animals: Ducks,Animals: Eagles,Animals: Geese,Animals: Owls,Animals: Turkeys,Components: Control Boards,Components: Dice with Icons,Components: Drop Tower,Components: Game Trayz Inside,Digital Implementations: Board Game Arena,Digital Implementations: Google Play,Digital Implementations: Steam,Digital Implementations: TableTop Simulator Mod (TTS),Digital Implementations: Tabletopia,Game: Wingspan,Mechanism: Tableau Building,Misc: Made by Panda,Misc: Watch It Played How To Videos,Organizations: Automa Factory,Players: Games with Solitaire Rules,Theme: Biology,Theme: Nature",25.0,79798.0,8.07313,1.3516,7.9268,2.4542,Animals
205637,Arkham Horror: The Card Game,2016,24,8.16,7.929,32811,/boardgame/205637/arkham-horror-card-game,https://cf.geekdo-images.com/RdCWCXPnBGSxoOhk5Hkq_g__micro/img/TVx3_34ywzwURntW1WMKBx6ZeCg=/fit-in/64x64/filters:strip_icc()/pic6530423.jpg,359609,257499,146021,205059,269385,291457,205637,Arkham Horror: The Card Game,2016.0,"Customizable,Thematic","Fantasy Flight Games,Arclight Games,Asmodee,Asmodee China,Asmodee Italia,Asterion Press,Edge Entertainment,Galakta,Galápagos Jogos,Heidelberger Spieleverlag,Hobby World,Korea Boardgames Co., Ltd.,Ігромаг",1.0,2.0,1.0,3.0,2.0,2.0,14.0,60.0,120.0,"Adventure,Card Game,Collectible Components,Exploration,Horror,Novel-based","Action Points,Area Movement,Communication Limits,Cooperative Game,Deck Construction,Events,Hand Management,Map Deformation,Modular Board,Push Your Luck,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers","Collectible: Living Card Game (Fantasy Flight Games),Game: Arkham Horror – The Card Game,Mechanism: Campaign Games,Players: Games with Solitaire Rules,Series: Arkham Horror Files (Fantasy Flight Games),Theme: Cthulhu Mythos,Versions & Editions: Card Versions of Non-Card Games",27.0,39862.0,8.14138,1.53318,7.91117,3.5265,Collectible
183394,Viticulture Essential Edition,2015,25,8.06,7.894,34480,/boardgame/183394/viticulture-essential-edition,https://cf.geekdo-images.com/l_PRU2lVlX9seScRFcvFlA__micro/img/3EqHlTkNSnZNFHVaAeFSpzfzuIQ=/fit-in/64x64/filters:strip_icc()/pic6500949.jpg,342942,341169,312484,167791,170042,286096,183394,Viticulture Essential Edition,2015.0,Strategy Game,"Stonemaier Games,Albi,Angry Lion Games,Arclight Games,Delta Vision Publishing,Feuerland Spiele,Ghenos Games,Kilogames,Korea Boardgames Co., Ltd.,Lavka Games,Ludofy Creative,Maldito Games,Matagot,PHALANX,Regatul Jocurilor,Surfin' Meeple China,Tower Tactic Games",1.0,6.0,1.0,5.0,3.0,4.0,13.0,45.0,90.0,"Economic,Farming","Contracts,Hand Management,Solo / Solitaire Game,Turn Order: Auction,Victory Points as a Resource,Worker Placement,Worker Placement, Different Worker Types","Components: Control Boards,Components: Meeples (Animal) / Animeeples,Components: Wooden pieces & boards,Country: Italy,Digital Implementations: Board Game Arena,Digital Implementations: BoardSpace,Digital Implementations: Steam,Digital Implementations: Tabletopia,Food & Drink: Wine,Game: Viticulture,Misc: Made by Panda,Organizations: Automa Factory,Players: Games with Solitaire Rules,Series: Uwe Rosenberg Collection (Feuerland Spiele)",33.0,44247.0,8.01058,1.26877,7.8612,2.8892,Components
164928,Orléans,2014,26,8.08,7.884,24478,/boardgame/164928/orleans,https://cf.geekdo-images.com/nagl1li6kYt9elV9jbfVQw__micro/img/hUKCvnqgFvTl0aOMd8FLkgCObT0=/fit-in/64x64/filters:strip_icc()/pic6228507.jpg,182874,126163,203993,220877,171623,193738,164928,Orléans,2014.0,Strategy Game,"dlp games,Arclight Games,Arrakis Games,Baldar,BGA Plus,Capstone Games,Cranio Creations,Engames,GaGa Games,Korea Boardgames Co., Ltd.,Matagot,MEEPLE,MeepleBR,Surfin' Meeple China,Swan Panasia Co., Ltd.,Tasty Minstrel Games,White Goblin Games",2.0,4.0,2.0,4.0,4.0,4.0,12.0,90.0,90.0,"Medieval,Religious,Travel","Contracts,Deck, Bag, and Pool Building,End Game Bonuses,Events,Point to Point Movement,Simultaneous Action Selection,Tech Trees / Tech Tracks,Turn Order: Progressive,Variable Set-up","Cities: Orléans (France),Components: Map (Continental / National scale),Country: France,Crowdfunding: Kickstarter,Crowdfunding: Wspieram,Digital Implementations: Tabletopia,Game: Orléans,Misc: Made by Panda,Players: Games with expansions that add solo play,Religious: Monks/Abbots & Monasteries/Abbeys",30.0,29017.0,8.06209,1.1668,7.87635,3.0254,Cities
237182,Root,2018,27,8.1,7.884,31226,/boardgame/237182/root,https://cf.geekdo-images.com/JUAUWaVUzeBgzirhZNmHHw__micro/img/tdHLiMYfi-KTy89sGBGZVeE9ts0=/fit-in/64x64/filters:strip_icc()/pic4254509.jpg,169786,162886,291572,316554,246900,233078,237182,Root,2018.0,"War Game,Strategy Game","Leder Games,2Tomatoes Games,Arclight Games,CMON Global Limited,CrowD Games,Delta Vision Publishing,Fox in the Box,Kilogames,Korea Boardgames Co., Ltd.,Matagot,MeepleBR,MS Edizioni,Portal Games,Quality Beast,Spielworxx,Tower Tactic Games,YOKA Games",2.0,4.0,3.0,4.0,4.0,4.0,10.0,60.0,90.0,"Animals,Fantasy,Wargame","Action Queue,Action Retrieval,Area Majority / Influence,Area Movement,Dice Rolling,Hand Management,Point to Point Movement,Race,Sudden Death Ending,Variable Player Powers,Variable Set-up","Animals: Birds,Animals: Cats,Animals: Foxes,Animals: Mice,Animals: Rabbits,Animals: Raccoons,Components: Control Boards,Components: Map (Continental / National scale),Components: Meeples (Animal) / Animeeples,Components: Polyhedral (not D6) dice,Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Digital Implementations: Google Play,Digital Implementations: Steam,Game: Root,Misc: Made by Panda,Players: Games with expansions that add solo play,Theme: Animal Battles,Theme: Anthropomorphic Animals,Theme: Nature",28.0,43822.0,8.08368,1.44899,7.89061,3.7669,Animals
96848,Mage Knight Board Game,2011,28,8.1,7.88,29350,/boardgame/96848/mage-knight-board-game,https://cf.geekdo-images.com/DUO2hz9AlLOH8p9ED-lCWg__micro/img/eXzdbUmCbIdMIVgiQ_QwS3YNOS4=/fit-in/64x64/filters:strip_icc()/pic1083380.jpg,174430,72125,82222,162886,121921,37111,96848,Mage Knight Board Game,2011.0,"Thematic,Strategy Game","WizKids (I),Asmodee,Giochi Uniti,Intrafin Games,Lacerta,NECA,Pegasus Spiele,REXhry",1.0,4.0,1.0,3.0,1.0,2.0,14.0,60.0,240.0,"Adventure,Exploration,Fantasy,Fighting","Card Play Conflict Resolution,Cooperative Game,Deck, Bag, and Pool Building,Dice Rolling,Grid Movement,Hand Management,Hexagon Grid,Modular Board,Open Drafting,Role Playing,Solo / Solitaire Game,Variable Player Powers","Components: Clix,Components: Miniatures,Components: Multi-Use Cards,Players: Games with Solitaire Rules,Setting: Mage Knight",32.0,32035.0,8.08967,1.63183,7.86224,4.3508,Components
199792,Everdell,2018,29,8.09,7.868,28528,/boardgame/199792/everdell,https://cf.geekdo-images.com/fjE7V5LNq31yVEW_yuqI-Q__micro/img/TAgkPCJdNAIHZfn1BE1DXadBL9g=/fit-in/64x64/filters:strip_icc()/pic3918905.png,312484,244521,295947,328871,266192,365717,199792,Everdell,2018.0,"Strategy Game,Family Game","Starling Games (II),Abraxas,Arclight Games,CMON Global Limited,Fantasmagoria,Galápagos Jogos,Gameology (Gameology Romania),Gém Klub Kft.,Hobby World,Kaissa Chess & Games,Maldito Games,Matagot,MIPL,Pegasus Spiele,Rebel Sp. z o.o.,REXhry,White Goblin Games,YOKA Games",1.0,4.0,1.0,4.0,3.0,3.0,13.0,40.0,80.0,"Animals,Card Game,City Building,Fantasy","Contracts,End Game Bonuses,Hand Management,Income,Open Drafting,Ownership,Set Collection,Solo / Solitaire Game,Variable Set-up,Worker Placement","Animals: Badgers,Animals: Bats,Animals: Birds,Animals: Foxes,Animals: Hedgehogs / Porcupines,Animals: Lizards,Animals: Mice,Animals: Moles,Animals: Owls,Animals: Skunks,Animals: Squirrels,Animals: Turtles,Category: Dized Tutorial,Components: 3-Dimensional (3D),Components: Meeples (Animal) / Animeeples,Components: Wooden pieces & boards,Crowdfunding: Kickstarter,Digital Implementations: Google Play,Digital Implementations: Steam,Digital Implementations: Tabletopia,Game: Everdell,Mechanism: Tableau Building,Misc: LongPack Games,Misc: Watch It Played How To Videos,Players: Games with Solitaire Rules,Theme: Anthropomorphic Animals,Theme: Nature",31.0,45571.0,8.05634,1.29063,7.87102,2.8056,Animals
3076,Puerto Rico,2002,30,7.97,7.839,65340,/boardgame/3076/puerto-rico,https://cf.geekdo-images.com/QFiIRd2kimaMqTyWsX0aUg__micro/img/ggNIAA1GEadqvcY7Mvwb9_VEybU=/fit-in/64x64/filters:strip_icc()/pic158548.jpg,31260,18602,2651,31594,120677,93,3076,Puerto Rico,2002.0,Strategy Game,"alea,Ravensburger,Albi,Devir,Filosofia Éditions,Kaissa Chess & Games,Lacerta,Lautapelit.fi,MINDOK,Rio Grande Games,Stratelibri,Swan Panasia Co., Ltd.,Tilsit,VAKKO",3.0,5.0,2.0,5.0,4.0,4.0,12.0,90.0,150.0,"City Building,Economic,Farming","Action Drafting,End Game Bonuses,Follow,Hidden Victory Points,Increase Value of Unchosen Resources,Turn Order: Progressive,Variable Phase Order","Components: Wooden pieces & boards,Country: Puerto Rico,Digital Implementations: Board Game Arena,Game: Puerto Rico,Mechanism: Tableau Building,Region: Caribbean Sea,Series: Alea Big Box,Theme: Colonial,Theme: Tropical",41.0,69096.0,7.9318,1.39211,7.79587,3.2724,Components
175914,Food Chain Magnate,2015,31,8.12,7.833,15316,/boardgame/175914/food-chain-magnate,https://cf.geekdo-images.com/Wtxml94LAXsIWQCxGPS63Q__micro/img/4Oucoa190njfSaNHr8YRIl6UnTU=/fit-in/64x64/filters:strip_icc()/pic2649434.png,256960,28720,256730,214880,62219,229892,175914,Food Chain Magnate,2015.0,Strategy Game,"Splotter Spellen,Angry Lion Games,Ediciones MasQueOca,MS Edizioni,New Games Order, LLC,One Moment Games,Portal Games",2.0,5.0,2.0,5.0,3.0,4.0,14.0,120.0,240.0,"Economic,Industry / Manufacturing","Deck, Bag, and Pool Building,Delayed Purchase,Income,Market,Modular Board,Open Drafting,Simultaneous Action Selection,Victory Points as a Resource","Decades: The 1950's,Digital Implementations: Boardgamecore,Misc: Made by Panda,Theme: Food / Cooking,Theme: Retro",37.0,18622.0,8.08433,1.59451,7.81917,4.2059,Decades
266507,Clank!: Legacy – Acquisitions Incorporated,2019,32,8.7,7.829,4844,/boardgame/266507/clank-legacy-acquisitions-incorporated,https://cf.geekdo-images.com/hc2NDafu5c24iLJh_IZmyg__micro/img/v2WzacDprYF837E6h9O2WuFFmpw=/fit-in/64x64/filters:strip_icc()/pic4885780.png,233371,201808,365717,328871,161936,195421,266507,Clank!: Legacy – Acquisitions Incorporated,2019.0,Thematic,"Dire Wolf,Penny Arcade,Renegade Game Studios,Devir,Korea Boardgames Co., Ltd.,Lucrum Games,Origames,Schwerkraft-Verlag",2.0,4.0,2.0,4.0,4.0,4.0,13.0,90.0,120.0,"Adventure,Fantasy,Miniatures","Deck, Bag, and Pool Building,Delayed Purchase,End Game Bonuses,Events,Legacy Game,Map Addition,Movement Points,Narrative Choice / Paragraph,Once-Per-Game Abilities,Open Drafting,Pick-up and Deliver,Player Elimination,Point to Point Movement,Push Your Luck,Scenario / Mission / Campaign Game,Set Collection,Variable Player Powers,Variable Set-up","Components: Miniatures,Creatures: Dragons,Creatures: Goblins,Game: Clank!,Mechanism: Campaign Games,Mechanism: Legacy,Versions & Editions: Legacy Versions of Non-Legacy Games",24.0,8075.0,8.57459,1.41333,7.94041,2.7317,Components
102794,Caverna: The Cave Farmers,2013,33,8.0,7.828,29711,/boardgame/102794/caverna-cave-farmers,https://cf.geekdo-images.com/rz22tqa5PCYvK9oDjIbvxg__micro/img/sog7ni3vUAAfvd66e6XW4iOca4I=/fit-in/64x64/filters:strip_icc()/pic1790789.jpg,177736,126163,193738,216132,84876,120677,102794,Caverna: The Cave Farmers,2013.0,Strategy Game,"Lookout Games,999 Games,CrowD Games,Devir,Filosofia Éditions,Funforge,Galápagos Jogos,Gemenot,Hobby Japan,HomoLudicus,Korea Boardgames Co., Ltd.,Lacerta,Ludofy Creative,Mayfair Games,MINDOK,Swan Panasia Co., Ltd.,uplay.it edizioni",1.0,7.0,1.0,5.0,4.0,4.0,12.0,30.0,210.0,"Animals,Economic,Fantasy,Farming","Automatic Resource Growth,Increase Value of Unchosen Resources,Solo / Solitaire Game,Tile Placement,Turn Order: Claim Action,Worker Placement","Animals: Cattle / Cows,Animals: Dogs,Animals: Donkeys,Animals: Sheep,Components: Gems/Crystals,Components: Meeples (Animal) / Animeeples,Components: Wooden pieces & boards,Digital Implementations: Board Game Arena,Game: Caverna (Uwe Rosenberg),Players: Games with Solitaire Rules,Series: Harvest (Uwe Rosenberg),Theme: Mining",43.0,33090.0,7.96516,1.34385,7.78525,3.7796,Animals
